match_id,competition_id,season_id,competition_name,season_name,match_date,team,opponent,home_away,goals,own_goals,shots,passes,dribbles,fouls,yellow_cards,red_cards,corners,free_kicks,goal_kicks,throw_ins,penalty_shots,offsides
3920419,1267,107,African Cup of Nations,2023,2024-01-24,Zambia,Morocco,home,0,0,11,381,14,10,0,0,3,17,11,16,0,0
3922237,1267,107,African Cup of Nations,2023,2024-01-27,Angola,Namibia,home,3,0,11,383,27,15,0,1,6,19,9,29,0,0
3922237,1267,107,African Cup of Nations,2023,2024-01-27,Namibia,Angola,away,0,0,12,387,11,20,3,1,3,14,3,21,0,0
3922238,1267,107,African Cup of Nations,2023,2024-01-27,Cameroon,Nigeria,away,0,0,6,426,8,19,2,0,1,24,5,21,0,0
3922238,1267,107,African Cup of Nations,2023,2024-01-27,Nigeria,Cameroon,home,2,0,8,314,11,20,2,0,3,17,8,31,0,1
3922239,1267,107,African Cup of Nations,2023,2024-01-28,Equatorial Guinea,Guinea,home,0,0,5,398,8,12,0,1,2,17,10,11,1,0
3922239,1267,107,African Cup of Nations,2023,2024-01-28,Guinea,Equatorial Guinea,away,1,0,10,379,13,18,1,0,2,12,3,19,0,0
3922240,1267,107,African Cup of Nations,2023,2024-01-28,Congo DR,Egypt,away,9,0,21,453,18,22,3,0,4,18,6,38,9,0
3922240,1267,107,African Cup of Nations,2023,2024-01-28,Egypt,Congo DR,home,8,0,20,583,17,19,4,1,2,20,13,23,10,0
3922241,1267,107,African Cup of Nations,2023,2024-01-29,Cape Verde Islands,Mauritania,home,1,0,18,523,26,18,1,0,11,9,9,23,1,0
3922241,1267,107,African Cup of Nations,2023,2024-01-29,Mauritania,Cape Verde Islands,away,0,0,11,235,16,14,1,0,1,15,8,22,0,0
3922242,1267,107,African Cup of Nations,2023,2024-01-29,Côte d'Ivoire,Senegal,away,6,0,13,645,21,26,3,0,2,25,11,29,6,2
3922242,1267,107,African Cup of Nations,2023,2024-01-29,Senegal,Côte d'Ivoire,home,5,0,18,475,16,25,4,0,6,29,9,28,5,0
3922243,1267,107,African Cup of Nations,2023,2024-01-30,Morocco,South Africa,home,0,0,13,489,9,13,1,1,6,20,4,14,1,0
3922243,1267,107,African Cup of Nations,2023,2024-01-30,South Africa,Morocco,away,2,0,5,407,11,17,3,0,2,15,10,10,0,0
3922244,1267,107,African Cup of Nations,2023,2024-01-30,Burkina Faso,Mali,away,1,1,8,349,14,18,3,0,2,19,10,26,1,0
3922244,1267,107,African Cup of Nations,2023,2024-01-30,Mali,Burkina Faso,home,1,0,14,466,11,19,1,0,1,18,3,20,0,1
3922321,1267,107,African Cup of Nations,2023,2024-02-02,Angola,Nigeria,away,0,0,10,438,11,20,3,0,7,17,8,16,0,1
3922321,1267,107,African Cup of Nations,2023,2024-02-02,Nigeria,Angola,home,1,0,13,373,10,18,1,0,4,21,2,22,0,0
3922356,1267,107,African Cup of Nations,2023,2024-02-02,Congo DR,Guinea,home,3,0,13,287,12,16,1,0,3,15,4,29,1,0
3922356,1267,107,African Cup of Nations,2023,2024-02-02,Guinea,Congo DR,away,1,0,7,462,6,18,2,0,4,14,10,18,1,0
3922658,1267,107,African Cup of Nations,2023,2024-02-03,Cape Verde Islands,South Africa,home,1,0,30,540,11,19,1,0,10,16,13,21,5,0
3922658,1267,107,African Cup of Nations,2023,2024-02-03,South Africa,Cape Verde Islands,away,2,0,20,536,12,15,0,0,4,19,18,24,4,0
3922659,1267,107,African Cup of Nations,2023,2024-02-03,Côte d'Ivoire,Mali,away,2,0,11,427,13,19,7,2,2,32,9,27,0,0
3922659,1267,107,African Cup of Nations,2023,2024-02-03,Mali,Côte d'Ivoire,home,1,0,11,679,9,31,3,1,10,18,5,29,1,1
3922837,1267,107,African Cup of Nations,2023,2024-02-07,Nigeria,South Africa,home,5,0,19,428,25,22,2,0,5,10,10,19,6,0
3922837,1267,107,African Cup of Nations,2023,2024-02-07,South Africa,Nigeria,away,3,0,18,660,11,11,0,1,4,20,7,24,5,0
3922838,1267,107,African Cup of Nations,2023,2024-02-07,Congo DR,Côte d'Ivoire,away,0,0,7,323,7,17,0,0,6,12,12,27,0,0
3922838,1267,107,African Cup of Nations,2023,2024-02-07,Côte d'Ivoire,Congo DR,home,1,0,14,410,12,14,0,0,6,18,5,19,0,0
3923880,1267,107,African Cup of Nations,2023,2024-02-10,Congo DR,South Africa,away,5,0,20,412,11,13,1,0,1,8,6,13,7,0
3923880,1267,107,African Cup of Nations,2023,2024-02-10,South Africa,Congo DR,home,6,0,13,524,12,7,0,0,2,14,11,10,7,0
3923881,1267,107,African Cup of Nations,2023,2024-02-11,Côte d'Ivoire,Nigeria,away,2,0,18,464,18,15,3,0,5,18,5,22,0,0
3923881,1267,107,African Cup of Nations,2023,2024-02-11,Nigeria,Côte d'Ivoire,home,1,0,5,272,10,19,2,0,4,15,7,15,0,0
3930158,55,282,UEFA Euro,2024,2024-06-14,Germany,Scotland,home,5,1,20,723,14,15,2,0,5,8,2,12,1,0
3930158,55,282,UEFA Euro,2024,2024-06-14,Scotland,Germany,away,0,0,1,275,6,9,1,1,0,19,10,14,0,0
3930159,55,282,UEFA Euro,2024,2024-06-15,Hungary,Switzerland,home,1,0,6,483,12,10,2,0,2,15,4,20,0,0
3930159,55,282,UEFA Euro,2024,2024-06-15,Switzerland,Hungary,away,3,0,15,492,13,14,2,0,6,12,3,24,0,0
3930160,55,282,UEFA Euro,2024,2024-06-15,Croatia,Spain,away,0,0,16,557,7,13,0,0,0,15,9,23,1,1
3930160,55,282,UEFA Euro,2024,2024-06-15,Spain,Croatia,home,3,0,11,490,14,16,1,0,5,12,9,14,0,0
3930161,55,282,UEFA Euro,2024,2024-06-15,Albania,Italy,away,1,0,8,406,1,10,2,0,3,8,8,15,0,1
3930161,55,282,UEFA Euro,2024,2024-06-15,Italy,Albania,home,2,0,17,855,9,8,2,0,5,8,3,17,0,0
3930162,55,282,UEFA Euro,2024,2024-06-16,Denmark,Slovenia,away,1,0,16,700,5,10,1,0,9,15,9,16,0,0
3930162,55,282,UEFA Euro,2024,2024-06-16,Slovenia,Denmark,home,1,0,11,343,7,13,2,0,5,10,9,14,0,0
3930163,55,282,UEFA Euro,2024,2024-06-16,England,Serbia,away,1,0,5,618,12,12,0,0,1,18,5,8,0,0
3930163,55,282,UEFA Euro,2024,2024-06-16,Serbia,England,home,0,0,6,548,6,28,2,0,2,9,4,19,0,0
3938637,55,282,UEFA Euro,2024,2024-06-16,Netherlands,Poland,away,2,0,21,631,18,8,1,0,6,12,2,29,0,0
3938637,55,282,UEFA Euro,2024,2024-06-16,Poland,Netherlands,home,1,0,12,324,12,10,0,0,3,8,15,13,0,0
3930164,55,282,UEFA Euro,2024,2024-06-17,Belgium,Slovakia,home,0,0,16,601,10,15,3,0,5,11,6,18,0,0
3930164,55,282,UEFA Euro,2024,2024-06-17,Slovakia,Belgium,away,1,0,10,399,6,13,1,0,7,16,10,19,0,0
3930165,55,282,UEFA Euro,2024,2024-06-17,Austria,France,home,0,1,5,529,10,23,5,0,6,11,6,18,0,0
3930165,55,282,UEFA Euro,2024,2024-06-17,France,Austria,away,0,0,14,499,23,13,2,0,2,17,7,23,0,0
3938638,55,282,UEFA Euro,2024,2024-06-17,Romania,Ukraine,home,3,0,10,279,17,12,1,0,3,8,11,19,0,0
3938638,55,282,UEFA Euro,2024,2024-06-17,Ukraine,Romania,away,0,0,13,632,11,9,1,0,8,9,4,13,0,0
3930166,55,282,UEFA Euro,2024,2024-06-18,Czech Republic,Portugal,away,1,1,5,274,8,12,1,0,0,9,16,12,0,0
3930166,55,282,UEFA Euro,2024,2024-06-18,Portugal,Czech Republic,home,1,0,19,753,17,6,2,0,13,9,5,17,0,0
3938639,55,282,UEFA Euro,2024,2024-06-18,Georgia,Turkey,away,1,0,14,488,19,10,1,0,5,12,8,18,0,0
3938639,55,282,UEFA Euro,2024,2024-06-18,Turkey,Georgia,home,3,0,22,613,14,10,2,0,5,7,6,14,0,1
3930167,55,282,UEFA Euro,2024,2024-06-19,Albania,Croatia,away,2,1,14,341,6,13,3,0,1,14,11,8,0,1
3930167,55,282,UEFA Euro,2024,2024-06-19,Croatia,Albania,home,1,0,21,681,25,16,1,0,3,15,4,13,0,0
3930168,55,282,UEFA Euro,2024,2024-06-19,Germany,Hungary,home,2,0,19,758,12,16,2,0,11,10,3,11,0,0
3930168,55,282,UEFA Euro,2024,2024-06-19,Hungary,Germany,away,0,0,11,337,16,19,2,0,7,11,11,12,0,0
3930169,55,282,UEFA Euro,2024,2024-06-19,Scotland,Switzerland,home,1,0,12,418,2,13,3,0,5,16,9,24,0,0
3930169,55,282,UEFA Euro,2024,2024-06-19,Switzerland,Scotland,away,1,0,11,456,11,12,2,0,8,11,4,22,0,0
3930170,55,282,UEFA Euro,2024,2024-06-20,Serbia,Slovenia,away,1,0,15,594,12,9,4,0,9,12,5,18,0,0
3930170,55,282,UEFA Euro,2024,2024-06-20,Slovenia,Serbia,home,1,0,12,389,15,14,2,0,4,8,10,16,0,0
3930171,55,282,UEFA Euro,2024,2024-06-20,Denmark,England,home,1,0,16,587,5,13,3,0,4,5,9,11,0,1
3930171,55,282,UEFA Euro,2024,2024-06-20,England,Denmark,away,1,0,12,577,14,8,1,0,2,17,6,18,0,0
3930172,55,282,UEFA Euro,2024,2024-06-20,Italy,Spain,away,0,1,4,476,12,15,2,0,2,16,7,12,0,0
3930172,55,282,UEFA Euro,2024,2024-06-20,Spain,Italy,home,0,0,20,624,21,19,3,0,5,14,5,9,0,0
3930173,55,282,UEFA Euro,2024,2024-06-21,France,Netherlands,away,0,0,15,697,7,9,0,0,6,16,4,17,0,0
3930173,55,282,UEFA Euro,2024,2024-06-21,Netherlands,France,home,0,0,9,424,2,14,1,0,3,7,12,12,0,2
3938640,55,282,UEFA Euro,2024,2024-06-21,Slovakia,Ukraine,home,1,0,14,598,21,10,0,0,4,15,5,22,0,0
3938640,55,282,UEFA Euro,2024,2024-06-21,Ukraine,Slovakia,away,2,0,13,455,10,15,1,0,4,10,8,14,0,1
3938641,55,282,UEFA Euro,2024,2024-06-21,Austria,Poland,away,3,0,15,488,8,17,2,0,3,14,7,18,1,0
3938641,55,282,UEFA Euro,2024,2024-06-21,Poland,Austria,home,1,0,15,428,13,15,4,0,4,15,10,26,0,0
3939969,223,282,Copa America,2024,2024-06-21,Argentina,Canada,home,2,0,19,652,19,19,2,0,7,9,8,23,0,0
3939969,223,282,Copa America,2024,2024-06-21,Canada,Argentina,away,0,0,10,353,15,10,2,0,4,15,6,10,0,0
3930174,55,282,UEFA Euro,2024,2024-06-22,Portugal,Turkey,away,2,0,12,610,24,8,2,0,1,16,8,17,0,0
3930174,55,282,UEFA Euro,2024,2024-06-22,Turkey,Portugal,home,0,1,11,468,17,19,3,0,9,12,6,11,0,0
3930175,55,282,UEFA Euro,2024,2024-06-22,Belgium,Romania,home,2,0,20,483,21,12,1,0,7,12,10,25,0,1
3930175,55,282,UEFA Euro,2024,2024-06-22,Romania,Belgium,away,0,0,14,387,2,14,2,0,7,13,9,23,0,0
3938642,55,282,UEFA Euro,2024,2024-06-22,Czech Republic,Georgia,away,1,0,27,567,14,17,5,0,11,12,4,18,0,0
3938642,55,282,UEFA Euro,2024,2024-06-22,Georgia,Czech Republic,home,1,0,5,353,19,13,4,0,5,17,11,13,1,0
3939970,223,282,Copa America,2024,2024-06-22,Chile,Peru,away,0,0,11,557,13,20,3,0,3,20,6,21,0,0
3939970,223,282,Copa America,2024,2024-06-22,Peru,Chile,home,0,0,7,322,12,23,1,0,1,20,8,25,0,0
3939972,223,282,Copa America,2024,2024-06-22,Ecuador,Venezuela,home,1,0,9,298,16,21,2,1,3,17,9,19,0,0
3939972,223,282,Copa America,2024,2024-06-22,Venezuela,Ecuador,away,2,0,14,550,8,18,2,0,5,20,5,24,0,0
3930176,55,282,UEFA Euro,2024,2024-06-23,Germany,Switzerland,away,1,0,18,690,12,12,1,0,9,16,3,12,0,0
3930176,55,282,UEFA Euro,2024,2024-06-23,Switzerland,Germany,home,1,0,4,367,9,15,3,0,2,14,14,17,0,0
3930177,55,282,UEFA Euro,2024,2024-06-23,Hungary,Scotland,away,1,0,14,405,8,14,5,0,6,18,4,24,0,0
3930177,55,282,UEFA Euro,2024,2024-06-23,Scotland,Hungary,home,0,0,4,539,9,16,1,0,2,18,8,17,0,0
3939971,223,282,Copa America,2024,2024-06-23,Jamaica,Mexico,away,0,0,13,375,12,7,0,0,6,8,8,21,0,0
3939971,223,282,Copa America,2024,2024-06-23,Mexico,Jamaica,home,1,0,20,565,14,8,0,0,7,8,8,22,0,1
3939974,223,282,Copa America,2024,2024-06-23,Bolivia,United States,away,0,0,6,391,10,20,4,0,1,8,7,28,0,0
3939974,223,282,Copa America,2024,2024-06-23,United States,Bolivia,home,2,0,20,581,14,11,1,0,7,18,4,22,0,0
3930178,55,282,UEFA Euro,2024,2024-06-24,Croatia,Italy,home,1,0,6,545,15,23,6,0,2,7,4,12,1,0
3930178,55,282,UEFA Euro,2024,2024-06-24,Italy,Croatia,away,1,0,13,608,6,10,2,0,11,17,5,20,0,0
3930179,55,282,UEFA Euro,2024,2024-06-24,Albania,Spain,home,0,0,10,432,11,8,2,0,2,17,11,18,0,0
3930179,55,282,UEFA Euro,2024,2024-06-24,Spain,Albania,away,1,0,16,630,13,17,1,0,7,7,6,11,0,1
3939973,223,282,Copa America,2024,2024-06-24,Panama,Uruguay,away,1,0,10,377,18,13,1,0,3,14,12,18,0,0
3939973,223,282,Copa America,2024,2024-06-24,Uruguay,Panama,home,3,0,20,448,9,17,0,0,9,10,9,23,0,0
3939975,223,282,Copa America,2024,2024-06-24,Colombia,Paraguay,home,2,0,11,561,17,10,1,0,3,20,10,13,0,0
3939975,223,282,Copa America,2024,2024-06-24,Paraguay,Colombia,away,1,0,11,291,18,20,2,0,3,10,9,23,0,1
3930180,55,282,UEFA Euro,2024,2024-06-25,Austria,Netherlands,away,2,0,9,428,10,16,3,0,2,11,10,16,0,0
3930180,55,282,UEFA Euro,2024,2024-06-25,Netherlands,Austria,home,2,1,11,488,17,14,0,0,5,17,5,26,0,0
3930181,55,282,UEFA Euro,2024,2024-06-25,England,Slovenia,home,0,0,12,790,10,12,3,0,6,8,5,17,0,0
3930181,55,282,UEFA Euro,2024,2024-06-25,Slovenia,England,away,0,0,4,295,5,10,2,0,0,13,11,12,0,0
3930182,55,282,UEFA Euro,2024,2024-06-25,Denmark,Serbia,home,0,0,10,599,11,14,2,0,8,8,4,15,0,0
3930182,55,282,UEFA Euro,2024,2024-06-25,Serbia,Denmark,away,0,0,5,534,6,7,2,0,2,11,8,17,0,0
3938643,55,282,UEFA Euro,2024,2024-06-25,France,Poland,home,1,0,19,592,20,15,1,0,11,14,6,14,1,0
3938643,55,282,UEFA Euro,2024,2024-06-25,Poland,France,away,1,0,10,441,13,20,3,0,3,12,13,12,1,0
3939976,223,282,Copa America,2024,2024-06-25,Brazil,Costa Rica,home,0,0,20,748,21,13,1,0,9,10,3,19,0,2
3939976,223,282,Copa America,2024,2024-06-25,Costa Rica,Brazil,away,0,0,2,262,18,15,2,0,1,15,14,6,0,0
3939978,223,282,Copa America,2024,2024-06-25,Canada,Peru,away,1,0,5,405,17,14,1,0,1,20,11,14,0,0
3939978,223,282,Copa America,2024,2024-06-25,Peru,Canada,home,0,0,9,406,8,19,0,1,2,14,8,27,0,0
3930183,55,282,UEFA Euro,2024,2024-06-26,Romania,Slovakia,away,1,0,9,364,13,12,3,0,1,12,12,23,1,0
3930183,55,282,UEFA Euro,2024,2024-06-26,Slovakia,Romania,home,1,0,13,496,5,11,1,0,5,10,7,24,0,0
3930184,55,282,UEFA Euro,2024,2024-06-26,Czech Republic,Turkey,home,1,0,12,266,17,18,7,2,3,10,9,19,0,0
3930184,55,282,UEFA Euro,2024,2024-06-26,Turkey,Czech Republic,away,2,0,18,543,17,10,11,0,7,16,8,14,0,0
3938644,55,282,UEFA Euro,2024,2024-06-26,Georgia,Portugal,home,2,0,7,299,16,8,1,0,1,11,12,14,1,0
3938644,55,282,UEFA Euro,2024,2024-06-26,Portugal,Georgia,away,0,0,22,737,22,11,3,0,11,5,4,11,0,0
3938645,55,282,UEFA Euro,2024,2024-06-26,Belgium,Ukraine,away,0,0,12,600,18,10,1,0,7,10,9,18,0,0
3938645,55,282,UEFA Euro,2024,2024-06-26,Ukraine,Belgium,home,0,0,14,401,6,12,1,0,2,7,11,16,0,0
3939977,223,282,Copa America,2024,2024-06-26,Argentina,Chile,away,1,0,22,595,17,9,0,0,11,13,1,17,0,0
3939977,223,282,Copa America,2024,2024-06-26,Chile,Argentina,home,0,0,3,393,17,13,2,0,0,10,10,21,0,0
3939980,223,282,Copa America,2024,2024-06-26,Ecuador,Jamaica,home,2,0,23,315,12,9,0,0,7,16,2,18,1,1
3939980,223,282,Copa America,2024,2024-06-26,Jamaica,Ecuador,away,1,1,7,377,12,19,4,0,8,10,10,15,0,0
3939979,223,282,Copa America,2024,2024-06-27,Mexico,Venezuela,away,0,0,18,530,15,16,2,0,7,11,7,22,1,0
3939979,223,282,Copa America,2024,2024-06-27,Venezuela,Mexico,home,1,0,10,359,16,12,2,0,2,12,13,16,1,1
3939981,223,282,Copa America,2024,2024-06-27,Panama,United States,home,2,0,13,596,12,19,3,1,3,6,7,20,0,0
3939981,223,282,Copa America,2024,2024-06-27,United States,Panama,away,1,0,6,223,5,6,2,1,0,20,13,19,0,1
3939982,223,282,Copa America,2024,2024-06-28,Bolivia,Uruguay,away,0,0,4,353,15,19,1,0,3,14,10,20,0,0
3939982,223,282,Copa America,2024,2024-06-28,Uruguay,Bolivia,home,5,0,18,531,17,12,0,0,4,14,1,22,0,1
3939984,223,282,Copa America,2024,2024-06-28,Colombia,Costa Rica,home,3,0,18,566,10,20,2,0,4,14,6,21,1,2
3939984,223,282,Copa America,2024,2024-06-28,Costa Rica,Colombia,away,0,0,5,335,12,19,1,0,2,21,8,21,0,0
3939983,223,282,Copa America,2024,2024-06-29,Brazil,Paraguay,away,4,0,17,500,38,14,3,0,6,9,8,10,2,0
3939983,223,282,Copa America,2024,2024-06-29,Paraguay,Brazil,home,1,0,15,422,15,17,2,1,4,12,7,11,0,0
3940878,55,282,UEFA Euro,2024,2024-06-29,Italy,Switzerland,away,0,0,11,563,8,17,3,0,6,9,9,14,0,0
3940878,55,282,UEFA Euro,2024,2024-06-29,Switzerland,Italy,home,2,0,16,561,8,11,0,0,4,15,6,18,0,0
3940983,55,282,UEFA Euro,2024,2024-06-29,Denmark,Germany,away,0,0,10,475,8,18,2,0,6,10,6,10,0,1
3940983,55,282,UEFA Euro,2024,2024-06-29,Germany,Denmark,home,2,0,15,575,14,7,0,0,6,15,3,20,1,0
3939985,223,282,Copa America,2024,2024-06-30,Canada,Chile,home,0,0,9,473,16,16,5,0,8,8,7,19,0,0
3939985,223,282,Copa America,2024,2024-06-30,Chile,Canada,away,0,0,8,364,12,8,2,1,4,15,8,29,0,1
3939986,223,282,Copa America,2024,2024-06-30,Argentina,Peru,home,2,0,12,667,13,14,1,0,6,19,5,18,1,0
3939986,223,282,Copa America,2024,2024-06-30,Peru,Argentina,away,0,0,7,250,13,24,5,0,3,14,5,23,0,0
3941017,55,282,UEFA Euro,2024,2024-06-30,England,Slovakia,home,2,0,16,872,17,13,3,0,9,20,11,24,0,0
3941017,55,282,UEFA Euro,2024,2024-06-30,Slovakia,England,away,1,0,13,514,8,19,6,0,1,11,11,13,0,0
3941018,55,282,UEFA Euro,2024,2024-06-30,Georgia,Spain,away,0,0,4,285,20,11,1,0,3,14,14,8,0,0
3941018,55,282,UEFA Euro,2024,2024-06-30,Spain,Georgia,home,4,1,35,850,25,12,1,0,13,4,4,15,0,1
3939987,223,282,Copa America,2024,2024-07-01,Jamaica,Venezuela,home,0,0,8,392,14,7,1,0,6,13,13,23,0,0
3939987,223,282,Copa America,2024,2024-07-01,Venezuela,Jamaica,away,3,0,17,436,12,12,1,0,9,4,11,24,0,0
3939988,223,282,Copa America,2024,2024-07-01,Ecuador,Mexico,away,0,0,9,319,18,12,2,0,2,15,9,22,0,0
3939988,223,282,Copa America,2024,2024-07-01,Mexico,Ecuador,home,0,0,20,454,21,17,5,0,5,14,4,21,0,0
3941019,55,282,UEFA Euro,2024,2024-07-01,Belgium,France,away,0,1,5,524,10,10,2,0,2,8,17,15,0,0
3941019,55,282,UEFA Euro,2024,2024-07-01,France,Belgium,home,0,0,19,650,10,8,3,0,5,8,3,15,0,0
3941020,55,282,UEFA Euro,2024,2024-07-01,Portugal,Slovenia,home,3,0,23,842,36,8,1,0,11,18,7,23,4,0
3941020,55,282,UEFA Euro,2024,2024-07-01,Slovenia,Portugal,away,0,0,13,349,18,21,5,0,4,11,17,25,3,0
3939989,223,282,Copa America,2024,2024-07-02,Bolivia,Panama,home,1,0,7,478,13,23,2,0,2,8,10,17,0,0
3939989,223,282,Copa America,2024,2024-07-02,Panama,Bolivia,away,3,0,13,455,15,10,1,0,1,20,4,17,0,0
3939990,223,282,Copa America,2024,2024-07-02,United States,Uruguay,home,0,0,8,376,17,12,2,0,2,12,13,41,0,0
3939990,223,282,Copa America,2024,2024-07-02,Uruguay,United States,away,1,0,12,352,8,15,1,0,3,13,5,19,0,0
3941021,55,282,UEFA Euro,2024,2024-07-02,Netherlands,Romania,away,3,0,24,559,16,9,2,0,12,7,6,22,0,1
3941021,55,282,UEFA Euro,2024,2024-07-02,Romania,Netherlands,home,0,0,5,319,3,11,2,0,4,13,15,17,0,0
3941022,55,282,UEFA Euro,2024,2024-07-02,Austria,Turkey,home,1,0,21,628,20,12,2,0,10,5,2,24,0,0
3941022,55,282,UEFA Euro,2024,2024-07-02,Turkey,Austria,away,2,0,6,427,15,5,2,0,4,14,12,16,0,0
3939991,223,282,Copa America,2024,2024-07-03,Brazil,Colombia,home,1,0,7,446,16,16,3,0,6,20,6,15,0,0
3939991,223,282,Copa America,2024,2024-07-03,Colombia,Brazil,away,1,0,13,448,15,20,2,0,5,13,3,21,0,0
3939992,223,282,Copa America,2024,2024-07-03,Costa Rica,Paraguay,home,2,0,2,304,12,14,3,0,1,18,12,14,0,0
3939992,223,282,Copa America,2024,2024-07-03,Paraguay,Costa Rica,away,1,0,17,569,17,17,3,0,6,14,0,26,0,1
3942226,55,282,UEFA Euro,2024,2024-07-05,Germany,Spain,away,1,0,23,655,11,22,8,0,5,19,10,21,0,0
3942226,55,282,UEFA Euro,2024,2024-07-05,Spain,Germany,home,2,0,19,606,23,17,7,1,1,23,10,8,0,0
3942228,223,282,Copa America,2024,2024-07-05,Argentina,Ecuador,home,5,0,13,401,9,15,2,0,2,14,7,19,5,0
3942228,223,282,Copa America,2024,2024-07-05,Ecuador,Argentina,away,3,0,13,392,18,16,2,0,5,13,6,20,5,1
3942349,55,282,UEFA Euro,2024,2024-07-05,France,Portugal,away,5,0,25,625,18,16,1,0,4,9,9,10,5,0
3942349,55,282,UEFA Euro,2024,2024-07-05,Portugal,France,home,3,0,19,927,20,11,1,0,11,13,11,21,4,1
3942227,55,282,UEFA Euro,2024,2024-07-06,England,Switzerland,home,6,0,18,738,18,9,1,0,4,13,9,22,5,0
3942227,55,282,UEFA Euro,2024,2024-07-06,Switzerland,England,away,4,0,16,673,6,15,2,0,2,11,6,16,4,0
3942229,223,282,Copa America,2024,2024-07-06,Canada,Venezuela,away,5,0,22,384,17,13,2,0,3,10,10,24,6,0
3942229,223,282,Copa America,2024,2024-07-06,Venezuela,Canada,home,4,0,21,476,20,8,1,0,7,13,11,30,6,0
3942382,55,282,UEFA Euro,2024,2024-07-06,Netherlands,Turkey,home,1,0,11,569,13,16,4,0,3,9,10,10,0,0
3942382,55,282,UEFA Euro,2024,2024-07-06,Turkey,Netherlands,away,1,1,15,395,9,9,1,1,7,18,9,8,0,0
3942416,223,282,Copa America,2024,2024-07-06,Colombia,Panama,home,5,0,7,412,15,15,1,0,4,17,12,19,2,0
3942416,223,282,Copa America,2024,2024-07-06,Panama,Colombia,away,0,0,14,370,11,23,3,0,2,15,0,12,0,0
3942415,223,282,Copa America,2024,2024-07-07,Brazil,Uruguay,away,2,0,11,426,21,16,2,0,2,25,14,22,4,0
3942415,223,282,Copa America,2024,2024-07-07,Uruguay,Brazil,home,4,0,17,282,11,29,2,1,6,14,4,12,5,0
3942752,55,282,UEFA Euro,2024,2024-07-09,France,Spain,away,1,0,9,391,14,14,2,0,6,8,6,16,0,0
3942752,55,282,UEFA Euro,2024,2024-07-09,Spain,France,home,2,0,6,542,14,10,2,0,4,13,11,17,0,0
3942785,223,282,Copa America,2024,2024-07-10,Argentina,Canada,home,2,0,11,506,13,6,1,0,2,14,10,14,0,0
3942785,223,282,Copa America,2024,2024-07-10,Canada,Argentina,away,0,0,9,477,18,16,3,0,2,7,8,6,0,0
3942819,55,282,UEFA Euro,2024,2024-07-10,England,Netherlands,away,2,0,9,617,7,11,3,0,0,11,5,16,1,0
3942819,55,282,UEFA Euro,2024,2024-07-10,Netherlands,England,home,1,0,7,445,6,13,3,0,3,10,5,9,0,0
3942852,223,282,Copa America,2024,2024-07-11,Colombia,Uruguay,away,1,0,11,302,13,16,5,1,3,15,19,22,0,0
3942852,223,282,Copa America,2024,2024-07-11,Uruguay,Colombia,home,0,0,11,457,7,14,3,0,4,15,9,19,0,0
3943043,55,282,UEFA Euro,2024,2024-07-14,England,Spain,away,1,0,9,323,14,7,3,0,2,11,11,11,0,0
3943043,55,282,UEFA Euro,2024,2024-07-14,Spain,England,home,2,0,16,592,11,12,1,0,10,5,6,21,0,0
3943076,223,282,Copa America,2024,2024-07-14,Canada,Uruguay,home,5,0,19,379,14,19,4,0,7,18,4,21,5,0
3943076,223,282,Copa America,2024,2024-07-14,Uruguay,Canada,away,6,0,16,364,15,19,2,0,6,17,6,26,4,0
3943077,223,282,Copa America,2024,2024-07-15,Argentina,Colombia,home,1,0,11,537,18,11,2,0,4,18,10,16,0,0
3943077,223,282,Copa America,2024,2024-07-15,Colombia,Argentina,away,0,0,19,660,21,20,2,0,7,9,11,19,0,1
3998836,53,315,UEFA Women's Euro,2025,2025-07-02,Iceland Women's,WNT Finland,home,0,0,13,361,15,11,2,1,5,7,12,30,0,0
3998836,53,315,UEFA Women's Euro,2025,2025-07-02,WNT Finland,Iceland Women's,away,1,0,16,466,16,7,1,0,6,7,9,28,0,0
3998837,53,315,UEFA Women's Euro,2025,2025-07-02,Norway Women's,Switzerland Women's,away,1,0,8,402,15,13,1,0,3,10,10,22,1,0
3998837,53,315,UEFA Women's Euro,2025,2025-07-02,Switzerland Women's,Norway Women's,home,1,1,17,481,13,9,1,0,7,12,5,23,0,0
3998838,53,315,UEFA Women's Euro,2025,2025-07-03,Belgium Women's,Italy Women's,home,0,0,10,437,8,13,1,0,4,8,9,29,0,0
3998838,53,315,UEFA Women's Euro,2025,2025-07-03,Italy Women's,Belgium Women's,away,1,0,17,385,16,9,3,0,5,13,16,16,0,0
3998839,53,315,UEFA Women's Euro,2025,2025-07-03,Portugal Women's,Spain Women's,away,0,0,7,270,15,7,0,0,1,13,17,18,0,0
3998839,53,315,UEFA Women's Euro,2025,2025-07-03,Spain Women's,Portugal Women's,home,5,0,22,657,23,11,1,0,10,8,3,28,0,0
3998840,53,315,UEFA Women's Euro,2025,2025-07-04,Germany Women's,Poland Women's,home,2,0,25,622,21,10,0,0,7,8,5,17,0,1
3998840,53,315,UEFA Women's Euro,2025,2025-07-04,Poland Women's,Germany Women's,away,0,0,11,284,10,7,2,0,4,9,24,20,0,0
3998841,53,315,UEFA Women's Euro,2025,2025-07-04,Denmark Women's,Sweden Women's,home,0,0,10,338,8,16,1,0,4,8,15,19,0,1
